total_calories,output_calories
18.565031051635742,14.5890045
5.632999897003174,4.4721932
35.7363166809082,35.998577
2.8499999046325684,3.0256872
37.55699920654297,37.70856
34.236148834228516,37.153484
26.312129974365234,21.142773
25.64156723022461,27.723753
16.46000099182129,15.516004
12.579999923706055,12.7841425
48.86917495727539,7.8386083
8.090584754943848,4.359483
3.7100000381469727,3.8006792
14.725340843200684,7.5673757
6.667095184326172,8.1470375
21.40253257751465,21.484755
0.1120000034570694,0.18266152
18.9320011138916,19.748343
19.128999710083008,19.097301
76.3800048828125,67.41451
0.1940000057220459,1.8797202
6.154403209686279,3.632873
26.785999298095703,25.787088
19.14000129699707,17.74736
2.292191982269287,4.952391
24.856128692626953,21.83579
15.359999656677246,14.712223
46.75,9.802167
22.243999481201172,23.435165
19.52199935913086,20.30276
17.49989891052246,19.655539
18.134902954101562,14.4344845
32.62989807128906,30.04468
40.48552703857422,24.506735
8.186116218566895,8.161185
26.787248611450195,29.778254
25.8452091217041,23.352674
18.15999984741211,15.708407
38.594207763671875,36.49235
19.895029067993164,16.518738
37.651039123535156,18.220251
16.010583877563477,9.498727
30.821441650390625,23.409117
46.817012786865234,41.576405
22.501672744750977,22.55575
5.2210001945495605,10.713518
10.499256134033203,11.790377
23.53999900817871,22.889006
67.94500732421875,67.20011
49.70714569091797,46.216488
20.97599983215332,5.61271
44.726837158203125,36.201195
44.60761260986328,51.528633
27.93199920654297,20.657713
8.182000160217285,8.384394
0.0,0.9325216
0.7950000166893005,1.3750818
23.299999237060547,26.982828
17.256317138671875,15.828345
15.250226020812988,22.34393
7.199999809265137,6.908905
13.55521011352539,8.761415
48.02000045776367,46.671593
12.780000686645508,13.099824
20.534000396728516,19.254885
34.8012580871582,32.993423
16.280000686645508,21.31142
2.318000078201294,9.419599
24.832965850830078,16.455593
30.00125503540039,27.294685
10.249402046203613,8.535212
16.80709457397461,18.197325
19.731149673461914,21.965109
34.209388732910156,32.306194
16.214000701904297,15.318734
62.24357986450195,36.44676
14.921613693237305,24.4896
11.469999313354492,15.157088
0.7200000286102295,5.37705
10.139999389648438,9.283252
32.02669906616211,18.960148
10.618000030517578,10.932386
4.446124076843262,4.3617744
4.535999774932861,4.014523
13.121208190917969,10.543006
85.80999755859375,69.86026
8.614903450012207,3.779522
42.75699996948242,37.850986
26.414199829101562,24.695349
34.36600112915039,29.518578
61.24909210205078,29.43788
58.43899917602539,51.166782
10.173569679260254,11.110444
24.439624786376953,26.31888
18.3928165435791,13.642434
34.90999984741211,30.625608
16.38318634033203,16.522423
49.073997497558594,45.903835
36.14160919189453,31.420656
1.922484040260315,4.0701723
24.95400047302246,23.413008
22.569000244140625,40.6166
8.950355529785156,7.138695
11.803999900817871,11.411272
3.697999954223633,3.8808615
3.509999990463257,2.6947515
3.864000082015991,3.6826575
7.938416004180908,9.787779
20.639934539794922,23.055445
1.190000057220459,1.7860264
30.3486328125,33.868633
4.8157501220703125,7.0678043
4.849999904632568,3.5984693
32.7400016784668,28.249594
69.8649673461914,47.56779
22.860000610351562,20.774818
55.47599792480469,48.50791
16.43000030517578,24.282904
23.783416748046875,31.111288
26.031246185302734,28.51428
30.263999938964844,31.254126
27.133636474609375,21.3225
10.055079460144043,11.103368
0.14000000059604645,0.12434357
2.5199999809265137,2.5115097
7.559999942779541,10.016713
14.648000717163086,15.032487
7.800000190734863,6.3343983
25.226001739501953,22.981518
7.440000057220459,7.7159824
5.821199893951416,6.292795
63.927059173583984,56.866344
25.09119987487793,22.808266
3.430000066757202,4.416016
2.187999963760376,1.9524174
19.8799991607666,20.425121
6.079999923706055,6.3250628
24.826828002929688,22.056303
13.156699180603027,21.143457
37.185001373291016,32.352867
0.40799999237060547,0.4763723
51.55253219604492,39.088924
14.580000877380371,13.786114
42.709999084472656,43.202114
21.42439079284668,19.222118
28.475000381469727,26.29348
29.187740325927734,40.915245
12.039999961853027,8.847399
31.919998168945312,36.706776
20.534000396728516,17.0529
65.32899475097656,57.963284
5.85256814956665,5.880537
7.729095935821533,1.7137656
12.845702171325684,13.610881
13.166000366210938,13.946002
19.8799991607666,19.251692
4.25773811340332,7.7884555
7.496847152709961,7.678446
0.20399999618530273,0.4254501
79.79092407226562,55.650204
22.382402420043945,22.873829
13.400992393493652,25.47483
17.637622833251953,15.741395
16.06800079345703,9.00608
30.19099998474121,25.012331
8.00999927520752,8.485056
3.990000009536743,3.5546288
5.285999774932861,6.725329
0.0,4.549529
0.1679999977350235,0.14036581
10.737838745117188,15.208043
14.762364387512207,6.7935658
16.6531925201416,17.551609
18.849998474121094,17.172808
19.343935012817383,21.559662
24.998693466186523,17.420181
46.77199935913086,43.96664
41.3935661315918,29.961725
3.2468440532684326,8.60276
17.046598434448242,17.174475
4.92490291595459,1.354523
16.567096710205078,17.914274
13.020000457763672,16.81538
12.834000587463379,17.175707
14.700000762939453,15.608889
20.020000457763672,18.637888
3.7349119186401367,1.9965166
11.880000114440918,12.226779
2.1440000534057617,1.9164355
0.0,0.17189427
45.332054138183594,34.33825
12.330000877380371,12.684263
3.0799529552459717,5.3794117
32.087562561035156,26.424442
19.8799991607666,19.605831
23.013418197631836,28.093245
54.13328170776367,42.54459
3.119999885559082,3.135209
10.449209213256836,8.369695
39.529998779296875,39.597645
29.88556671142578,30.147959
3.1115000247955322,1.6054829
4.359615802764893,6.6900992
9.079999923706055,7.923112
32.34000015258789,26.946173
21.651378631591797,14.758502
20.433862686157227,8.057846
22.399999618530273,19.1197
16.3799991607666,21.652967
5.699999809265137,5.0176706
43.37596130371094,41.40047
40.87000274658203,34.609257
44.66411590576172,39.197674
35.30253219604492,32.481647
11.9399995803833,17.651495
12.0600004196167,13.249648
1.1519999504089355,1.2613013
21.063570022583008,25.42514
1.440000057220459,1.0013433
16.85124969482422,16.395609
9.0600004196167,24.933458
5.0,4.6526666
34.499000549316406,33.945198
4.360000133514404,11.60778
14.129096031188965,7.8008265
3.1106369495391846,7.384731
26.332000732421875,22.074965
1.1273640394210815,1.1957854
0.5429530143737793,1.2976847
25.26899528503418,30.076767
7.079547882080078,4.254958
2.6170949935913086,4.5736375
34.629459381103516,36.298016
33.45845413208008,35.998775
64.77283477783203,46.553677
0.36399999260902405,0.33310422
4.592837810516357,2.9017832
9.65999984741211,15.6311655
7.400000095367432,7.7620764
7.139999866485596,7.126795
0.9663119912147522,1.2253282
4.072388172149658,5.0982175
2.5420000553131104,4.1009426
12.105439186096191,8.493993
23.10362434387207,31.507017
6.954482078552246,8.225114
25.422000885009766,27.764105
19.80000114440918,15.231941
44.39899826049805,40.906628
46.56399917602539,45.316628
14.78499984741211,14.118822
24.200000762939453,20.369642
23.811622619628906,22.835382
4.079999923706055,2.9956017
16.317737579345703,24.620548
25.760000228881836,15.4569235
4.679999828338623,4.1438828
62.420345306396484,58.187943
27.1788272857666,21.47807
0.13500000536441803,0.5369358
1.5293420553207397,1.8937992
6.210750102996826,3.735312
14.426828384399414,11.507788
48.145999908447266,44.26719
43.35420608520508,44.153954
30.229999542236328,33.996502
19.300792694091797,18.591341
20.285999298095703,19.259651
2.5142390727996826,1.7926513
12.395000457763672,5.930585
22.543018341064453,22.724642
25.780000686645508,18.658737
33.92815017700195,37.95287
31.32000160217285,28.33225
3.824625015258789,4.5428476
5.882767200469971,5.572092
39.0588264465332,30.28003
5.480000019073486,8.8183155
27.01300048828125,20.343441
47.24391174316406,20.24666
15.915999412536621,16.298069
11.17199993133545,11.135971
23.96808433532715,21.179653
3.4112510681152344,3.1771955
15.49612808227539,11.556005
2.163187026977539,1.9894862
10.568151473999023,8.898176
40.144989013671875,38.01383
0.42899999022483826,0.5593885
0.35199999809265137,0.5353117
14.184000015258789,15.006242
2.900096893310547,5.398512
4.108631134033203,6.423238
17.648000717163086,26.173843
53.5880012512207,48.673492
4.590000152587891,5.410608
32.33296585083008,26.679075
11.596747398376465,13.712332
